packNumber,slot,cardNumber,cardName,rarity,variant,category
538,common5,054,"Mareep",Common,null,Pokemon
538,uncommon1,023,"Pyroar",Uncommon,null,Pokemon
538,uncommon2,003,"Skiploom",Uncommon,null,Pokemon
538,uncommon3,147,"Elemental Badge",Uncommon,null,Trainer
538,reverse,146,"Dream Ball",Uncommon,null,Trainer
538,rare,050,"Raichu",Rare,null,Pokemon
539,common1,022,"Litleo",Common,null,Pokemon
539,common2,039,"Luvdisc",Common,null,Pokemon
539,common3,032,"Lotad",Common,null,Pokemon
539,common4,057,"Emolga",Common,null,Pokemon
539,common5,009,"Petilil",Common,null,Pokemon
539,uncommon1,154,"Rescue Carrier",Uncommon,null,Trainer
539,uncommon2,027,"Tentacruel",Uncommon,null,Pokemon
539,uncommon3,164,"Zinnia’s Resolve",Uncommon,null,Trainer
539,reverse,002,"Hoppip",Common,null,Pokemon
539,rare,040,"Glaceon V",V,V,Pokemon
540,common1,026,"Tentacool",Common,null,Pokemon
540,common2,044,"Bergmite",Common,null,Pokemon
540,common3,017,"Applin",Common,null,Pokemon
540,common4,052,"Chinchou",Common,null,Pokemon
540,common5,002,"Hoppip",Common,null,Pokemon
540,uncommon1,152,"Raihan",Uncommon,null,Trainer
540,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
540,uncommon3,163,"Toy Catcher",Uncommon,null,Trainer
540,reverse,043,"Cryogonal",Common,null,Pokemon
540,rare,050,"Raichu",Rare,null,Pokemon
541,common1,039,"Luvdisc",Common,null,Pokemon
541,common2,049,"Pikachu",Common,null,Pokemon
541,common3,052,"Chinchou",Common,null,Pokemon
541,common4,026,"Tentacool",Common,null,Pokemon
541,common5,017,"Applin",Common,null,Pokemon
541,uncommon1,141,"Aroma Lady",Uncommon,null,Trainer
541,uncommon2,159,"Snow Leaf Badge",Uncommon,null,Trainer
541,uncommon3,143,"Copycat",Uncommon,null,Trainer
541,reverse,025,"Golduck",Uncommon,null,Pokemon
541,rare,059,"Dracozolt VMAX",VMAX,VMAX,Pokemon
542,common1,002,"Hoppip",Common,null,Pokemon
542,common2,011,"Dwebble",Common,null,Pokemon
542,common3,052,"Chinchou",Common,null,Pokemon
542,common4,057,"Emolga",Common,null,Pokemon
542,common5,039,"Luvdisc",Common,null,Pokemon
542,uncommon1,145,"Digging Gloves",Uncommon,null,Trainer
542,uncommon2,142,"Boost Shake",Uncommon,null,Trainer
542,uncommon3,141,"Aroma Lady",Uncommon,null,Trainer
542,reverse,060,"Regieleki",Rare,null,Pokemon
542,rare,004,"Jumpluff",Rare,null,Pokemon
543,common1,037,"Feebas",Common,null,Pokemon
543,common2,015,"Gossifleur",Common,null,Pokemon
543,common3,026,"Tentacool",Common,null,Pokemon
543,common4,042,"Tympole",Common,null,Pokemon
543,common5,011,"Dwebble",Common,null,Pokemon
543,uncommon1,162,"Switching Cups",Uncommon,null,Trainer
543,uncommon2,045,"Avalugg",Uncommon,null,Pokemon
543,uncommon3,025,"Golduck",Uncommon,null,Pokemon
543,reverse,024,"Psyduck",Common,null,Pokemon
543,rare,016,"Eldegoss",Rare,null,Pokemon
544,common1,042,"Tympole",Common,null,Pokemon
544,common2,057,"Emolga",Common,null,Pokemon
544,common3,005,"Seedot",Common,null,Pokemon
544,common4,017,"Applin",Common,null,Pokemon
544,common5,026,"Tentacool",Common,null,Pokemon
544,uncommon1,154,"Rescue Carrier",Uncommon,null,Trainer
544,uncommon2,012,"Crustle",Uncommon,null,Pokemon
544,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
544,reverse,143,"Copycat",Uncommon,null,Trainer
544,rare,060,"Regieleki",Rare,null,Pokemon
545,common1,005,"Seedot",Common,null,Pokemon
545,common2,015,"Gossifleur",Common,null,Pokemon
545,common3,043,"Cryogonal",Common,null,Pokemon
545,common4,049,"Pikachu",Common,null,Pokemon
545,common5,044,"Bergmite",Common,null,Pokemon
545,uncommon1,025,"Golduck",Uncommon,null,Pokemon
545,uncommon2,150,"Lucky Ice Pop",Uncommon,null,Trainer
545,uncommon3,012,"Crustle",Uncommon,null,Pokemon
545,reverse,050,"Raichu",Rare,null,Pokemon
545,rare,016,"Eldegoss",Rare,null,Pokemon
546,common1,017,"Applin",Common,null,Pokemon
546,common2,054,"Mareep",Common,null,Pokemon
546,common3,022,"Litleo",Common,null,Pokemon
546,common4,035,"Carvanha",Common,null,Pokemon
546,common5,002,"Hoppip",Common,null,Pokemon
546,uncommon1,027,"Tentacruel",Uncommon,null,Pokemon
546,uncommon2,154,"Rescue Carrier",Uncommon,null,Trainer
546,uncommon3,151,"Moon & Sun Badge",Uncommon,null,Trainer
546,reverse,044,"Bergmite",Common,null,Pokemon
546,rare,218,"Rayquaza VMAX",VMAX,VMAX,Pokemon
547,common1,042,"Tympole",Common,null,Pokemon
547,common2,017,"Applin",Common,null,Pokemon
547,common3,022,"Litleo",Common,null,Pokemon
547,common4,024,"Psyduck",Common,null,Pokemon
547,common5,049,"Pikachu",Common,null,Pokemon
547,uncommon1,154,"Rescue Carrier",Uncommon,null,Trainer
547,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
547,uncommon3,055,"Flaaffy",Uncommon,null,Pokemon
547,reverse,039,"Luvdisc",Common,null,Pokemon
547,rare,038,"Milotic",Rare,null,Pokemon
548,common1,044,"Bergmite",Common,null,Pokemon
548,common2,035,"Carvanha",Common,null,Pokemon
548,common3,005,"Seedot",Common,null,Pokemon
548,common4,037,"Feebas",Common,null,Pokemon
548,common5,017,"Applin",Common,null,Pokemon
548,uncommon1,151,"Moon & Sun Badge",Uncommon,null,Trainer
548,uncommon2,053,"Lanturn",Uncommon,null,Pokemon
548,uncommon3,152,"Raihan",Uncommon,null,Trainer
548,reverse,049,"Pikachu",Common,null,Pokemon
548,rare,036,"Sharpedo",Rare,null,Pokemon
549,common1,035,"Carvanha",Common,null,Pokemon
549,common2,043,"Cryogonal",Common,null,Pokemon
549,common3,039,"Luvdisc",Common,null,Pokemon
549,common4,049,"Pikachu",Common,null,Pokemon
549,common5,032,"Lotad",Common,null,Pokemon
549,uncommon1,152,"Raihan",Uncommon,null,Trainer
549,uncommon2,144,"Crystal Cave",Uncommon,null,Trainer
549,uncommon3,159,"Snow Leaf Badge",Uncommon,null,Trainer
549,reverse,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
549,rare,001,"Pinsir",Rare,null,Pokemon
550,common1,037,"Feebas",Common,null,Pokemon
550,common2,043,"Cryogonal",Common,null,Pokemon
550,common3,049,"Pikachu",Common,null,Pokemon
550,common4,042,"Tympole",Common,null,Pokemon
550,common5,009,"Petilil",Common,null,Pokemon
550,uncommon1,023,"Pyroar",Uncommon,null,Pokemon
550,uncommon2,142,"Boost Shake",Uncommon,null,Trainer
550,uncommon3,003,"Skiploom",Uncommon,null,Pokemon
550,reverse,005,"Seedot",Common,null,Pokemon
550,rare,001,"Pinsir",Rare,null,Pokemon
551,common1,009,"Petilil",Common,null,Pokemon
551,common2,037,"Feebas",Common,null,Pokemon
551,common3,011,"Dwebble",Common,null,Pokemon
551,common4,043,"Cryogonal",Common,null,Pokemon
551,common5,052,"Chinchou",Common,null,Pokemon
551,uncommon1,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
551,uncommon2,047,"Eiscue",Uncommon,null,Pokemon
551,uncommon3,162,"Switching Cups",Uncommon,null,Trainer
551,reverse,163,"Toy Catcher",Uncommon,null,Trainer
551,rare,220,"Duraludon VMAX",VMAX,VMAX,Pokemon
552,common1,009,"Petilil",Common,null,Pokemon
552,common2,005,"Seedot",Common,null,Pokemon
552,common3,049,"Pikachu",Common,null,Pokemon
552,common4,035,"Carvanha",Common,null,Pokemon
552,common5,026,"Tentacool",Common,null,Pokemon
552,uncommon1,163,"Toy Catcher",Uncommon,null,Trainer
552,uncommon2,159,"Snow Leaf Badge",Uncommon,null,Trainer
552,uncommon3,150,"Lucky Ice Pop",Uncommon,null,Trainer
552,reverse,044,"Bergmite",Common,null,Pokemon
552,rare,060,"Regieleki",Rare,null,Pokemon
553,common1,057,"Emolga",Common,null,Pokemon
553,common2,039,"Luvdisc",Common,null,Pokemon
553,common3,002,"Hoppip",Common,null,Pokemon
553,common4,009,"Petilil",Common,null,Pokemon
553,common5,054,"Mareep",Common,null,Pokemon
553,uncommon1,165,"Treasure Energy",Uncommon,null,Energy
553,uncommon2,157,"Shopping Center",Uncommon,null,Trainer
553,uncommon3,145,"Digging Gloves",Uncommon,null,Trainer
553,reverse,042,"Tympole",Common,null,Pokemon
553,rare,004,"Jumpluff",Rare,null,Pokemon
554,common1,042,"Tympole",Common,null,Pokemon
554,common2,039,"Luvdisc",Common,null,Pokemon
554,common3,052,"Chinchou",Common,null,Pokemon
554,common4,049,"Pikachu",Common,null,Pokemon
554,common5,015,"Gossifleur",Common,null,Pokemon
554,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
554,uncommon2,148,"Full Face Guard",Uncommon,null,Trainer
554,uncommon3,154,"Rescue Carrier",Uncommon,null,Trainer
554,reverse,165,"Treasure Energy",Uncommon,null,Energy
554,rare,028,"Gyarados V",V,V,Pokemon
555,common1,037,"Feebas",Common,null,Pokemon
555,common2,035,"Carvanha",Common,null,Pokemon
555,common3,043,"Cryogonal",Common,null,Pokemon
555,common4,044,"Bergmite",Common,null,Pokemon
555,common5,011,"Dwebble",Common,null,Pokemon
555,uncommon1,142,"Boost Shake",Uncommon,null,Trainer
555,uncommon2,055,"Flaaffy",Uncommon,null,Pokemon
555,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
555,reverse,054,"Mareep",Common,null,Pokemon
555,rare,046,"Wishiwashi",Rare,null,Pokemon
556,common1,054,"Mareep",Common,null,Pokemon
556,common2,026,"Tentacool",Common,null,Pokemon
556,common3,042,"Tympole",Common,null,Pokemon
556,common4,002,"Hoppip",Common,null,Pokemon
556,common5,039,"Luvdisc",Common,null,Pokemon
556,uncommon1,142,"Boost Shake",Uncommon,null,Trainer
556,uncommon2,033,"Lombre",Uncommon,null,Pokemon
556,uncommon3,160,"Spirit Mask",Uncommon,null,Trainer
556,reverse,052,"Chinchou",Common,null,Pokemon
556,rare,001,"Pinsir",Rare,null,Pokemon
557,common1,026,"Tentacool",Common,null,Pokemon
557,common2,044,"Bergmite",Common,null,Pokemon
557,common3,037,"Feebas",Common,null,Pokemon
557,common4,054,"Mareep",Common,null,Pokemon
557,common5,052,"Chinchou",Common,null,Pokemon
557,uncommon1,033,"Lombre",Uncommon,null,Pokemon
557,uncommon2,025,"Golduck",Uncommon,null,Pokemon
557,uncommon3,144,"Crystal Cave",Uncommon,null,Trainer
557,reverse,049,"Pikachu",Common,null,Pokemon
557,rare,060,"Regieleki",Rare,null,Pokemon
558,common1,054,"Mareep",Common,null,Pokemon
558,common2,005,"Seedot",Common,null,Pokemon
558,common3,042,"Tympole",Common,null,Pokemon
558,common4,052,"Chinchou",Common,null,Pokemon
558,common5,037,"Feebas",Common,null,Pokemon
558,uncommon1,047,"Eiscue",Uncommon,null,Pokemon
558,uncommon2,163,"Toy Catcher",Uncommon,null,Trainer
558,uncommon3,145,"Digging Gloves",Uncommon,null,Trainer
558,reverse,039,"Luvdisc",Common,null,Pokemon
558,rare,019,"Entei",Rare,null,Pokemon
559,common1,052,"Chinchou",Common,null,Pokemon
559,common2,024,"Psyduck",Common,null,Pokemon
559,common3,037,"Feebas",Common,null,Pokemon
559,common4,054,"Mareep",Common,null,Pokemon
559,common5,039,"Luvdisc",Common,null,Pokemon
559,uncommon1,161,"Stormy Mountains",Uncommon,null,Trainer
559,uncommon2,151,"Moon & Sun Badge",Uncommon,null,Trainer
559,uncommon3,145,"Digging Gloves",Uncommon,null,Trainer
559,reverse,002,"Hoppip",Common,null,Pokemon
559,rare,046,"Wishiwashi",Rare,null,Pokemon
560,common1,037,"Feebas",Common,null,Pokemon
560,common2,024,"Psyduck",Common,null,Pokemon
560,common3,057,"Emolga",Common,null,Pokemon
560,common4,049,"Pikachu",Common,null,Pokemon
560,common5,035,"Carvanha",Common,null,Pokemon
560,uncommon1,156,"Rubber Gloves",Uncommon,null,Trainer
560,uncommon2,025,"Golduck",Uncommon,null,Pokemon
560,uncommon3,146,"Dream Ball",Uncommon,null,Trainer
560,reverse,054,"Mareep",Common,null,Pokemon
560,rare,020,"Victini",Rare,null,Pokemon
561,common1,052,"Chinchou",Common,null,Pokemon
561,common2,017,"Applin",Common,null,Pokemon
561,common3,057,"Emolga",Common,null,Pokemon
561,common4,037,"Feebas",Common,null,Pokemon
561,common5,054,"Mareep",Common,null,Pokemon
561,uncommon1,145,"Digging Gloves",Uncommon,null,Trainer
561,uncommon2,012,"Crustle",Uncommon,null,Pokemon
561,uncommon3,033,"Lombre",Uncommon,null,Pokemon
561,reverse,026,"Tentacool",Common,null,Pokemon
561,rare,056,"Ampharos",Rare,null,Pokemon
562,common1,026,"Tentacool",Common,null,Pokemon
562,common2,057,"Emolga",Common,null,Pokemon
562,common3,037,"Feebas",Common,null,Pokemon
562,common4,039,"Luvdisc",Common,null,Pokemon
562,common5,024,"Psyduck",Common,null,Pokemon
562,uncommon1,157,"Shopping Center",Uncommon,null,Trainer
562,uncommon2,027,"Tentacruel",Uncommon,null,Pokemon
562,uncommon3,163,"Toy Catcher",Uncommon,null,Trainer
562,reverse,043,"Cryogonal",Common,null,Pokemon
562,rare,056,"Ampharos",Rare,null,Pokemon
563,common1,022,"Litleo",Common,null,Pokemon
563,common2,002,"Hoppip",Common,null,Pokemon
563,common3,035,"Carvanha",Common,null,Pokemon
563,common4,057,"Emolga",Common,null,Pokemon
563,common5,042,"Tympole",Common,null,Pokemon
563,uncommon1,157,"Shopping Center",Uncommon,null,Trainer
563,uncommon2,053,"Lanturn",Uncommon,null,Pokemon
563,uncommon3,146,"Dream Ball",Uncommon,null,Trainer
563,reverse,056,"Ampharos",Rare,null,Pokemon
563,rare,028,"Gyarados V",V,V,Pokemon
564,common1,017,"Applin",Common,null,Pokemon
564,common2,022,"Litleo",Common,null,Pokemon
564,common3,044,"Bergmite",Common,null,Pokemon
564,common4,042,"Tympole",Common,null,Pokemon
564,common5,024,"Psyduck",Common,null,Pokemon
564,uncommon1,027,"Tentacruel",Uncommon,null,Pokemon
564,uncommon2,012,"Crustle",Uncommon,null,Pokemon
564,uncommon3,144,"Crystal Cave",Uncommon,null,Trainer
564,reverse,035,"Carvanha",Common,null,Pokemon
564,rare,046,"Wishiwashi",Rare,null,Pokemon
565,common1,049,"Pikachu",Common,null,Pokemon
565,common2,035,"Carvanha",Common,null,Pokemon
565,common3,032,"Lotad",Common,null,Pokemon
565,common4,052,"Chinchou",Common,null,Pokemon
565,common5,054,"Mareep",Common,null,Pokemon
565,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
565,uncommon2,143,"Copycat",Uncommon,null,Trainer
565,uncommon3,165,"Treasure Energy",Uncommon,null,Energy
565,reverse,161,"Stormy Mountains",Uncommon,null,Trainer
565,rare,034,"Ludicolo",Rare,null,Pokemon
566,common1,054,"Mareep",Common,null,Pokemon
566,common2,042,"Tympole",Common,null,Pokemon
566,common3,015,"Gossifleur",Common,null,Pokemon
566,common4,009,"Petilil",Common,null,Pokemon
566,common5,043,"Cryogonal",Common,null,Pokemon
566,uncommon1,160,"Spirit Mask",Uncommon,null,Trainer
566,uncommon2,152,"Raihan",Uncommon,null,Trainer
566,uncommon3,155,"Ribbon Badge",Uncommon,null,Trainer
566,reverse,017,"Applin",Common,null,Pokemon
566,rare,218,"Rayquaza VMAX",VMAX,VMAX,Pokemon
567,common1,049,"Pikachu",Common,null,Pokemon
567,common2,024,"Psyduck",Common,null,Pokemon
567,common3,039,"Luvdisc",Common,null,Pokemon
567,common4,022,"Litleo",Common,null,Pokemon
567,common5,002,"Hoppip",Common,null,Pokemon
567,uncommon1,012,"Crustle",Uncommon,null,Pokemon
567,uncommon2,141,"Aroma Lady",Uncommon,null,Trainer
567,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
567,reverse,045,"Avalugg",Uncommon,null,Pokemon
567,rare,040,"Glaceon V",V,V,Pokemon
568,common1,005,"Seedot",Common,null,Pokemon
568,common2,043,"Cryogonal",Common,null,Pokemon
568,common3,024,"Psyduck",Common,null,Pokemon
568,common4,015,"Gossifleur",Common,null,Pokemon
568,common5,039,"Luvdisc",Common,null,Pokemon
568,uncommon1,150,"Lucky Ice Pop",Uncommon,null,Trainer
568,uncommon2,053,"Lanturn",Uncommon,null,Pokemon
568,uncommon3,161,"Stormy Mountains",Uncommon,null,Trainer
568,reverse,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
568,rare,046,"Wishiwashi",Rare,null,Pokemon
569,common1,037,"Feebas",Common,null,Pokemon
569,common2,011,"Dwebble",Common,null,Pokemon
569,common3,026,"Tentacool",Common,null,Pokemon
569,common4,002,"Hoppip",Common,null,Pokemon
569,common5,024,"Psyduck",Common,null,Pokemon
569,uncommon1,156,"Rubber Gloves",Uncommon,null,Trainer
569,uncommon2,153,"Rapid Strike Scroll of the Flying Dragon",Uncommon,null,Trainer
569,uncommon3,045,"Avalugg",Uncommon,null,Pokemon
569,reverse,052,"Chinchou",Common,null,Pokemon
569,rare,021,"Volcarona V",V,V,Pokemon
570,common1,049,"Pikachu",Common,null,Pokemon
570,common2,026,"Tentacool",Common,null,Pokemon
570,common3,024,"Psyduck",Common,null,Pokemon
570,common4,002,"Hoppip",Common,null,Pokemon
570,common5,037,"Feebas",Common,null,Pokemon
570,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
570,uncommon2,152,"Raihan",Uncommon,null,Trainer
570,uncommon3,142,"Boost Shake",Uncommon,null,Trainer
570,reverse,001,"Pinsir",Rare,null,Pokemon
570,rare,021,"Volcarona V",V,V,Pokemon
571,common1,009,"Petilil",Common,null,Pokemon
571,common2,054,"Mareep",Common,null,Pokemon
571,common3,026,"Tentacool",Common,null,Pokemon
571,common4,043,"Cryogonal",Common,null,Pokemon
571,common5,057,"Emolga",Common,null,Pokemon
571,uncommon1,156,"Rubber Gloves",Uncommon,null,Trainer
571,uncommon2,150,"Lucky Ice Pop",Uncommon,null,Trainer
571,uncommon3,160,"Spirit Mask",Uncommon,null,Trainer
571,reverse,044,"Bergmite",Common,null,Pokemon
571,rare,038,"Milotic",Rare,null,Pokemon
572,common1,015,"Gossifleur",Common,null,Pokemon
572,common2,035,"Carvanha",Common,null,Pokemon
572,common3,044,"Bergmite",Common,null,Pokemon
572,common4,039,"Luvdisc",Common,null,Pokemon
572,common5,042,"Tympole",Common,null,Pokemon
572,uncommon1,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
572,uncommon2,145,"Digging Gloves",Uncommon,null,Trainer
572,uncommon3,045,"Avalugg",Uncommon,null,Pokemon
572,reverse,022,"Litleo",Common,null,Pokemon
572,rare,020,"Victini",Rare,null,Pokemon
573,common1,039,"Luvdisc",Common,null,Pokemon
573,common2,024,"Psyduck",Common,null,Pokemon
573,common3,017,"Applin",Common,null,Pokemon
573,common4,015,"Gossifleur",Common,null,Pokemon
573,common5,054,"Mareep",Common,null,Pokemon
573,uncommon1,147,"Elemental Badge",Uncommon,null,Trainer
573,uncommon2,149,"Gordie",Uncommon,null,Trainer
573,uncommon3,055,"Flaaffy",Uncommon,null,Pokemon
573,reverse,020,"Victini",Rare,null,Pokemon
573,rare,019,"Entei",Rare,null,Pokemon
574,common1,022,"Litleo",Common,null,Pokemon
574,common2,054,"Mareep",Common,null,Pokemon
574,common3,035,"Carvanha",Common,null,Pokemon
574,common4,049,"Pikachu",Common,null,Pokemon
574,common5,044,"Bergmite",Common,null,Pokemon
574,uncommon1,154,"Rescue Carrier",Uncommon,null,Trainer
574,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
574,uncommon3,141,"Aroma Lady",Uncommon,null,Trainer
574,reverse,011,"Dwebble",Common,null,Pokemon
574,rare,010,"Lilligant",Rare,null,Pokemon
575,common1,026,"Tentacool",Common,null,Pokemon
575,common2,032,"Lotad",Common,null,Pokemon
575,common3,039,"Luvdisc",Common,null,Pokemon
575,common4,049,"Pikachu",Common,null,Pokemon
575,common5,009,"Petilil",Common,null,Pokemon
575,uncommon1,147,"Elemental Badge",Uncommon,null,Trainer
575,uncommon2,055,"Flaaffy",Uncommon,null,Pokemon
575,uncommon3,003,"Skiploom",Uncommon,null,Pokemon
575,reverse,037,"Feebas",Common,null,Pokemon
575,rare,001,"Pinsir",Rare,null,Pokemon
576,common1,017,"Applin",Common,null,Pokemon
576,common2,044,"Bergmite",Common,null,Pokemon
576,common3,052,"Chinchou",Common,null,Pokemon
576,common4,005,"Seedot",Common,null,Pokemon
576,common5,002,"Hoppip",Common,null,Pokemon
576,uncommon1,045,"Avalugg",Uncommon,null,Pokemon
576,uncommon2,142,"Boost Shake",Uncommon,null,Trainer
576,uncommon3,151,"Moon & Sun Badge",Uncommon,null,Trainer
576,reverse,158,"Single Strike Scroll of the Fanged Dragon",Uncommon,null,Trainer
576,rare,036,"Sharpedo",Rare,null,Pokemon
577,common1,035,"Carvanha",Common,null,Pokemon
577,common2,002,"Hoppip",Common,null,Pokemon
577,common3,032,"Lotad",Common,null,Pokemon
577,common4,042,"Tympole",Common,null,Pokemon
577,common5,037,"Feebas",Common,null,Pokemon
577,uncommon1,053,"Lanturn",Uncommon,null,Pokemon
577,uncommon2,165,"Treasure Energy",Uncommon,null,Energy
577,uncommon3,142,"Boost Shake",Uncommon,null,Trainer
577,reverse,144,"Crystal Cave",Uncommon,null,Trainer
577,rare,020,"Victini",Rare,null,Pokemon
578,common1,042,"Tympole",Common,null,Pokemon
578,common2,037,"Feebas",Common,null,Pokemon
578,common3,039,"Luvdisc",Common,null,Pokemon
578,common4,026,"Tentacool",Common,null,Pokemon
578,common5,002,"Hoppip",Common,null,Pokemon
578,uncommon1,141,"Aroma Lady",Uncommon,null,Trainer
578,uncommon2,003,"Skiploom",Uncommon,null,Pokemon
578,uncommon3,152,"Raihan",Uncommon,null,Trainer
578,reverse,054,"Mareep",Common,null,Pokemon
578,rare,010,"Lilligant",Rare,null,Pokemon
579,common1,015,"Gossifleur",Common,null,Pokemon
579,common2,009,"Petilil",Common,null,Pokemon
579,common3,022,"Litleo",Common,null,Pokemon
579,common4,026,"Tentacool",Common,null,Pokemon
579,common5,039,"Luvdisc",Common,null,Pokemon
579,uncommon1,160,"Spirit Mask",Uncommon,null,Trainer
579,uncommon2,023,"Pyroar",Uncommon,null,Pokemon
579,uncommon3,027,"Tentacruel",Uncommon,null,Pokemon
579,reverse,017,"Applin",Common,null,Pokemon
579,rare,056,"Ampharos",Rare,null,Pokemon
580,common1,043,"Cryogonal",Common,null,Pokemon
580,common2,011,"Dwebble",Common,null,Pokemon
